path	state	head_object_sha1	working_sha256	decision	reason
crates/contextd/src/protocol.rs	 M	ae3f1846bbc99dcd05dfff1cf33f2c84c47a2dc2	c9c6849287e19639055fc6a3ec5a617881e8cafb2e4a47cf97729e496e4f32be	keep-adapt	daemon IPC or watcher foundation
crates/contextd/src/server.rs	 M	5403e4ce4c3c850defceeba3c5f6ab9edad17293	211e1b80423be032ea45fc8fed32f82281f2aa9cbe360cb5440f07ccf2cad27c	keep-adapt	daemon IPC or watcher foundation
crates/contextd/src/watcher.rs	  	8032ef1a651bdba21988dea4665967cc9708d1a9	bbd95c184005b5463d9420cc0ccf11f01c1c2b7d869cdd1a84096763131c3809	keep-adapt	daemon IPC or watcher foundation
docs/ARCHITECTURE.md	  	4c24afdf26df272a27f6627f608dca8b5ee35871	2e515b2e5121a041832e2572e7256d1a57d8d8b50d9efa19b5366a5839ba5161	drop	legacy product, graphical client, release surface, plan, or documentation
docs/COMPATIBILITY.md	  	c8b580ec2b514c8fe0e7b8d71bf30addd5c7c83d	455db41bf82e4ed13a61e1afc4a8500d3ce48b6a316ffd308c7882d158a70e2e	drop	legacy product, graphical client, release surface, plan, or documentation
docs/COMPATIBILITY-IDENTIFIERS.md	  	fbed186683ea7a50861aa2c2cde060079f297987	5bc9a646c65195b31f46d59e751116ab2f1678daf6c51fe4dc00f417e63d7637	drop	legacy product, graphical client, release surface, plan, or documentation
docs/HANDOFF.md	  	a0c83ceff420af11ae43df5fa96ef26839313964	c4bc84445e05458f69eb3ede2482771547429315841c34f487b566a5054e8936	drop	legacy product, graphical client, release surface, plan, or documentation
docs/IMPLEMENTATION-PLAN.md	  	df0a5ae613f7070fc124f854fe4328d02ed0258f	cf1f7914282bac7268467f8eea267a7d6ab6e6467c02bde4fa84c4bd8e255fd3	drop	legacy product, graphical client, release surface, plan, or documentation
docs/LINUX-PREVIEW.md	  	dbabd42e7264e52ebcc6c6dc322aa8a733aa1b8f	3493dff933fe5d63827852281d5763945514b559a3009e3b3370375261d17043	drop	legacy product, graphical client, release surface, plan, or documentation
docs/RELEASING.md	  	22fb48645c12536c56c3ab3535c596c7bb09816f	4f5824b412cf624fe6ff6f314d97819cac61f03d13c0f4b7a970afeb321ba966	drop	legacy product, graphical client, release surface, plan, or documentation
docs/RESEARCH.md	  	40f8166afc937f208abb3d1030db7cdac179342d	1128c25dcedaf068d1dd5e4ae845dae58b511688d2f7610dcd971b9a93c7d8b5	drop	legacy product, graphical client, release surface, plan, or documentation
docs/RUST-GUIDE.md	  	2892322dcfe378498027f2e8840503b60c8f657f	e0c4c0276b721378f69aa4fbc108d8dc400a31eec122960cfde2a1691c0cf038	drop	legacy product, graphical client, release surface, plan, or documentation
docs/WINDOWS-DOGFOOD.md	  	400f5e6210e097737a7aeb05108344954102f8aa	1902103c4f73ade0c251d3d259d0ce3119242a603e4c00deef1cc16750395949	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/Cargo.lock	  	0300fba30542119430c7f323b221131c44818387	d826c5ab1b8e1fd4d7312bc8f589fc677b9b66576f9b51e56ccfbdca062e95aa	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/Cargo.toml	  	2576556353c41b5c7dab54c5c1a72bedcc5e6d7d	23f685944752b4b98402318f12e728ca4148307e7e86f399eb6aae19513ed46c	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/corpus/association_event_json/minimal	  	0967ef424bce6791893e9a57bb952f80fd536e93	e3566b3a06430868d71e9287dfd6c6c520a3da027aabea01951d407ee131dc2f	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/corpus/native_jsonl/claude-user	  	ae58aaa0fdaf079e4fbf60a0d4f108dd2ac8fb01	f5deb7adca14e7c4e29863e6294f4fb913ba18cd7a8b23324fa3d865eac5ec0f	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/corpus/native_jsonl/codex-session	  	a35c06a9a9efa1d312ff0b5ed73f42cf468186d0	942b6a36ca8b35790ac1ea27ad02421d72c3c8b9a7e9582d898b4f1526d87b55	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/fuzz_targets/association_event_json.rs	  	0729bb71d46cf70f7269544acab11e8922955e78	73c0145ffa10631801eaa1cc9eac94ec37290b39ccca9d54200c5dc51086635f	drop	legacy product, graphical client, release surface, plan, or documentation
fuzz/fuzz_targets/native_jsonl.rs	  	18fb7652a27bf00cc93ddc0297adede730c37b89	49797dcd21a16a8ee0b1cb955471e3550c9f8607b0ba62f9129e6e0cedd55f06	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/CONCERTABLE_WORKFLOW_MIGRATION.md	  	b791226d69b82ddfa8d7f5b44cf3beec3c21ac2d	a9f789a711eed0ca4b77d618b12458d6a568237e3c6b6bbaa63bae453e54c2a3	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/CONTEXT_CATALOGUE_ROADMAP.md	  	e5f3627f06ce2cc749ff4a6f8d2ed7320785b731	64201c3b0c2e8c9f4fc75d3f9e1cc455ff730679f70809a10b6a0cb7054e1306	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/NATIVE_INTEGRATIONS_PLAN.md	  	d61f7c0d92846388700ff4672bcdde0c77d98773	cd002efb21b8158ca035597a26b6717933f7e867caa70875eb44311a33468133	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/NATIVE_INTEGRATIONS_PROGRESS.md	  	2a8df409112fe430e546d0a8ebe3a65908d20548	806b437ff97f2ac7498faf1c255c5b5c857f65f5900d3dc7b95784ce77ce225b	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/PORTABILITY_PLAN.md	  	65c7c9b93923d2cd9f898f1e5cc6be540fbb7004	9a815b483dc35562d2df0f815fb5c08e17af176973a4a5b7aa3d61c824ba052c	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/PORTABILITY_PROGRESS.md	  	268fb37c55f4bbba597b3866ece8db92ef38c87a	c7c6a6dacd847c067c2645acced3fc1ca69564143511dd98f37d13a1bc4db98c	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/PRIVACY_CONTROLS_PLAN.md	  	bfa443c4e56960b2ef2028de4987112f363b63b4	d67a52132bb2e2f3445c64d905dca152f891407c2bdb747b24753371a585e183	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/PRIVACY_CONTROLS_PROGRESS.md	  	318bf38472457593cea5307e322315ce5a926257	28b954f92538aac4447f2aa8f1259d67a79f283931b8992e4819248622ab2f9a	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/RELEASE_IDENTITY_PLAN.md	  	f172e29f5df290e4eba9168e3ac3f6e2aea39817	4f5a26e0a2937ac12019d7b840c13519328816b1867fa062791c352f7fb4e93c	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/RELEASE_IDENTITY_PROGRESS.md	  	c8b5a7bf87c4cd2e5986c2ff3f6c1b97fecc33a2	9d97365ef3ca836947e6c7825a6767540c91648c31d0ffb87884b4641b129eec	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/WINDOWS_DOGFOOD_PLAN.md	  	62f83635945f4cd0589939b9d9d5014dca306c52	354a83870f05e5814ae84d3ec95fb279b6e6a4922deaa0db4a2ae820349c926e	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/WINDOWS_DOGFOOD_PROGRESS.md	  	11522ac9948dfc7466ba94344de415e8543427e7	fb725bd191424fcbe5f68721a2cfad7fd7a6407b752908d8d64654a4f773c33f	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/WORKTREE_SESSIONS_PLAN.md	  	ac2d906db1a60421a3bd82b4c8cf7a12084471fb	665b0ed8eab03d9f49f493cc721c4369731223c27b361b16e23d6cb7276edf41	drop	legacy product, graphical client, release surface, plan, or documentation
plans/context-catalogue/WORKTREE_SESSIONS_PROGRESS.md	  	0da8fbeab79a10bbf4266e45db15f4025a5852b8	369916353b181cd61b9dde04e4ffdea3bf89e9bbeded64f88583b18dbd74ae66	drop	legacy product, graphical client, release surface, plan, or documentation
README.md	  	e9a6e4dcf37a292530c27a7287bb9001a22ff8a3	07a78370030ee9729b262c93554d9832efaee7414cd2343cf3108f44ac08e498	drop	legacy product, graphical client, release surface, plan, or documentation
rust-toolchain.toml	  	99461977d33ada209b9ee17a0e4a394cf84e7601	279d77167cec5426fa80f457cd066dc74a360fbe4e2816f4f3fa01487a918fdc	redesign	workspace identity and build baseline
scripts/Build-LinuxPreview.sh	  	c6b5bfce9cd18c2c1d7405a20c0ffb58289ccab7	9c17b7a583f90453926a2d4e5d9ae3e62a8b7ffc7875e93d4f6578954eba6987	drop	legacy product, graphical client, release surface, plan, or documentation
scripts/Build-WindowsDogfood.ps1	  	525949b01edef70333b7ef047390ad368df58c37	283fbe08e6a9b49b9ec9c851b300661a91af795425f9c18e96598afd30af92d9	drop	legacy product, graphical client, release surface, plan, or documentation
scripts/Build-WindowsRelease.ps1	  	138442358ac3e5a503309f1812d9c1b3d39f741c	3cc04362753155c109621166049dc0c0a4d0b14fb511ccd392d83d0bdbac3716	drop	legacy product, graphical client, release surface, plan, or documentation
scripts/Dockerfile.linux-preview	  	acc37649ef7ed8b7d6f0579728c2dd04a8580814	09aa417ce018434b75beded629810a673a507f2032e707395d9143bfaf27f616	drop	legacy product, graphical client, release surface, plan, or documentation
scripts/New-ReleaseManifest.ps1	  	6330efd480cd1b039e7f3bece8d595170fbf2e82	ccb064754f8906c49e4465dac98f3553c39abad75f6ca11dcfd8e1b96603188e	drop	legacy product, graphical client, release surface, plan, or documentation
scripts/Test-WindowsDogfoodPackage.ps1	  	a2082cc2fec3d8367c00d9d8a3e3e7e275e833e7	67aacd0abdbffef0a86d986f6a7cd203c647081f54bca523121f76af04f98f03	drop	legacy product, graphical client, release surface, plan, or documentation
scripts/Test-WindowsDogfoodScripts.ps1	  	8ce70e1b4206f0669760931051beeb4a788a9643	e1d0741c15cd2315a2f89783c3e1d64181ae1a5969766b090371ca544da6f918	drop	legacy product, graphical client, release surface, plan, or documentation
